"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual"
312.0,0.00228811321701749,0.0137131991314496,0.011803274955689834
313.0,0.0023204887544859137,0.014384811580233125,0.012276081969455208
314.0,0.002223042651061199,0.014977167237660923,0.01292585573578894
315.0,0.00244978578725411,0.014446334245071486,0.012520950477307287
316.0,0.002482469613570714,0.013912447261569367,0.012472530415620244
317.0,0.002570349946226668,0.013975034083430229,0.012874017673443436
318.0,0.0022320617109157026,0.013443759172466046,0.013061720681006965
319.0,0.0022197380252549775,0.01254628651789234,0.012564830787425967
320.0,0.0021936033396129247,0.011790600181031105,0.011682151858219617
321.0,0.002267570562884895,0.011946515383022438,0.011738769760854193
322.0,0.0022595855154085194,0.012115331099398325,0.01185390025027406
323.0,0.0025314320864589608,0.012227197877920794,0.011617860483302983
324.0,0.0024341975403939487,0.013188144961128932,0.011982646806805705
325.0,0.002366885930123708,0.014563923311486404,0.012517052240472294
326.0,0.002511457137377705,0.01520596780767233,0.013247647557786329
327.0,0.002499786783591299,0.015027806097557555,0.013256881774064002
328.0,0.0031331653406219424,0.014702318467372447,0.01272021832383488
329.0,0.003244400118305807,0.013833388582224743,0.012347430012712645
330.0,0.0031014063539480264,0.012709200004350689,0.011372266154934573
331.0,0.003358307999272876,0.012189345368218902,0.01107223827699927
332.0,0.002955958740122434,0.012374922782207377,0.01142490183499818
333.0,0.002600768508143267,0.012164988809168185,0.011810341207568516
334.0,0.0026040721000226666,0.012452323690590116,0.0124093624205517
335.0,0.002956514382227335,0.012722454550521229,0.01262364754730561
336.0,0.003513676784440702,0.012437478356331211,0.01208018932359842
337.0,0.0033154539976937808,0.012271778177138995,0.011874902318844425
338.0,0.0034964429286026394,0.012367638468556185,0.012087262529511792
339.0,0.0029635213335751035,0.012350009246880393,0.012000178808219556
340.0,0.003503912226378317,0.012502252868078182,0.012379611567226062
341.0,0.0034053596937916528,0.013206319930053752,0.012487361944841291
342.0,0.0031746669280002322,0.0142384507076665,0.012498681462796061
343.0,0.003129089333448022,0.014852905753902159,0.012737424240820024
344.0,0.0030289349359568156,0.015218631456188118,0.012707257855866242
345.0,0.003205744101348227,0.016129026343972588,0.013532621224148859
346.0,0.0033802099411009948,0.016903809699987723,0.014415878149105395
347.0,0.0032205687538412785,0.01826335961444598,0.014569365833796644
348.0,0.0035118941178729217,0.01971227999709357,0.015637711846150936
349.0,0.0032631860766237915,0.02076427366347114,0.015932395347898774
350.0,0.0030910575577208815,0.022664161941645805,0.017507736647887424
351.0,0.0034608981588210115,0.023448585992758397,0.018265011335849356
352.0,0.003389430155959327,0.023462439067136142,0.019962099862209308
353.0,0.003347831779407735,0.023532958306873374,0.021813753711806404
354.0,0.0036870365558834117,0.023390880815534264,0.022666845843191737
355.0,0.006105300120412602,0.02429019024762814,0.02355593762992072
356.0,0.006204379844065381,0.02472177588898778,0.023490061192598593
357.0,0.0038592659378697157,0.024884893961505887,0.024176579254940992
358.0,0.0035728305031707173,0.02361655111209819,0.024133115019134826
359.0,0.004451578774485514,0.02252282189628559,0.021623084234377647
360.0,0.004008532331182252,0.02043775500323129,0.01861288541411738
361.0,0.003480582232056916,0.018170208375616174,0.017086782166285477
362.0,0.003314730529850729,0.01640492262847578,0.01584857622392754
363.0,0.003129358737767914,0.01523674250779261,0.014926015529672343
364.0,0.0028691652348958505,0.013948639600250355,0.014687189120629303
365.0,0.0028275003605333616,0.013349772916904508,0.013916640531596417
366.0,0.0031674964697739395,0.013274344319080464,0.013372944342375405
367.0,0.003309872589603388,0.013141324040657652,0.013161916969554082
368.0,0.0038686567804035094,0.01315075462009717,0.013214654137802234
369.0,0.003952514676212359,0.013177037162227208,0.012886185663830832
370.0,0.00347117661403798,0.013329992432131385,0.012333499381027738
371.0,0.0029632026391932594,0.013353517461195962,0.012395796258335175
372.0,0.0031494249032708627,0.013495267417309564,0.012550766014135227
373.0,0.0027212591806297062,0.013769093829626676,0.012052990479153298
374.0,0.0024234360702256306,0.014388592528839042,0.012575259946521
375.0,0.0026804438900816948,0.015434643498304678,0.012930664511148396
376.0,0.0030083572732532106,0.016408193370485692,0.013312460580663312
377.0,0.0028368078694779525,0.016778157449362913,0.013407851280741076
378.0,0.002401147209209194,0.016460826254399676,0.013251325087853847
379.0,0.002472121223164909,0.01517382747322654,0.01272821769223002
380.0,0.0024812129032677874,0.014384884538574439,0.012478602941071316
381.0,0.002518243431768357,0.014002721389371598,0.012618708928272646
382.0,0.0026634254123349653,0.013602832501031413,0.012354414192103876
383.0,0.002549208689500405,0.013593889737935788,0.01230169076834591
384.0,0.002484210364088745,0.013904454714383244,0.012506881345905618
385.0,0.002506935990194596,0.014051227302114083,0.012564598818923764
386.0,0.0024890766618136132,0.013721613532147452,0.012209125053860632
387.0,0.002544682159372489,0.013886366041115554,0.011957400035799213
388.0,0.002540025956652955,0.014449139969482374,0.01258487523980767
389.0,0.0025154446496727643,0.014871961977014611,0.012816694585985439
390.0,0.004514201914366391,0.01566021863088453,0.01367770897755786
391.0,0.0031902480792493303,0.017108339806849556,0.014094035587088943
392.0,0.0027649276140706124,0.01810483920767102,0.014644462966404016
393.0,0.0028120752277041488,0.017306889562367984,0.014952634827081937
394.0,0.003445234671948766,0.01639916036987869,0.013813711534887106
395.0,0.004425607100985047,0.015430603328272053,0.013007065319213135
396.0,0.0047547928508382496,0.014000589707698192,0.011762112744197473
397.0,0.004045318032620925,0.012569362811842174,0.010875400274034113
398.0,0.0034882964878946558,0.011557409332538685,0.010895785588338903
399.0,0.0034792151038986704,0.011024762726319491,0.010891815878760475
400.0,0.003752068317800255,0.010944802726817476,0.01065110167137667
401.0,0.003981115194782951,0.01077216099663878,0.010447133639261284
402.0,0.0033490555757191586,0.01060547405851282,0.010154977827178599
403.0,0.003520854918762811,0.010464798362950712,0.009939877275653168
404.0,0.004193371782444405,0.01058238353541567,0.00984365777085182
405.0,0.0041574700491322425,0.010641413740976423,0.009840849380274389
406.0,0.005075234889438388,0.010941209161183118,0.010191553344165428
407.0,0.0054093255017582985,0.011356966963249428,0.010528402849327448
408.0,0.005537393841952748,0.012224120441832189,0.010643071266592774
409.0,0.005281780231875349,0.013056355645684513,0.011166680031090873
410.0,0.0038034380472555212,0.01346956190922305,0.011231025066864865
411.0,0.0026783478228070336,0.014381632308819394,0.011558466824263047
412.0,0.0028193291702004954,0.015926470885291633,0.012941275766876637
413.0,0.00343462143494637,0.0168051681176637,0.013848062074591518
414.0,0.0033339070975725747,0.0171213486170322,0.013741888210068815
415.0,0.003234683042447963,0.017124178548610616,0.014626817098489845
416.0,0.0031988098427830135,0.016732466923663022,0.01487084439013434
417.0,0.0038233561136619874,0.01701696182098157,0.015395708702869286
418.0,0.0061121474155966535,0.01848067851245434,0.016675896458878722
419.0,0.004220420960068422,0.020131735560569384,0.017815859597140226
420.0,0.0030616445240933565,0.020966601154680135,0.018844041038186744
421.0,0.0030454064136767266,0.02117607364336949,0.019332697275361476
422.0,0.004263947281832699,0.01966365655440749,0.017729467851308547
423.0,0.0034856163154961973,0.018319583757160737,0.01636592856301057
424.0,0.0032263141283151086,0.016191918276717305,0.014757410461044475
425.0,0.0030137661750237023,0.014398853708501162,0.01336716516146268
426.0,0.00266063984741661,0.013587964434919473,0.012903998948234333
427.0,0.0027536707288838102,0.012414440612765722,0.01298568090220396
428.0,0.003201458966936851,0.012046678106726978,0.012761786199395433
429.0,0.004196025342384033,0.011864452254633347,0.012328622207638099
430.0,0.004436885290614315,0.011862470286696795,0.011916649881224614
431.0,0.003703437960827387,0.011889498639493358,0.011867106006301977
432.0,0.0032854362191479716,0.012151560278620202,0.011671987060866229
433.0,0.003145071432063281,0.01249797185911387,0.01166693153450506
434.0,0.003134583722051402,0.013404976577580567,0.012226138764192608
435.0,0.0034636889166850915,0.01441785207723579,0.01286559487126496
436.0,0.003572321661956036,0.015105682670438445,0.012804061708996775
437.0,0.003525276665331655,0.016122753974454094,0.012964728231960597
438.0,0.003479807161723158,0.0167345478481436,0.013702052816664348
439.0,0.0039094197730373086,0.017242610105152944,0.013720154007185185
440.0,0.004795106848171925,0.01808418591182018,0.015404317139626696
441.0,0.0042783971361056985,0.01834201196451095,0.015889441019309853
442.0,0.004741956368957525,0.01892603008844645,0.015413314306469719
